epoch,step,test_accuracy,test_accuracy_hetero,test_accuracy_homo,test_contact_accuracy,test_contact_loss,test_contact_precision,test_contact_recall,test_interaction_loss,test_loss,train_accuracy,train_contact_accuracy,train_contact_loss,train_contact_precision,train_contact_recall,train_interaction_loss,train_loss,val_accuracy,val_contact_accuracy,val_contact_loss,val_contact_precision,val_contact_recall,val_interaction_loss,val_loss
6,28335,,,,,,,,,,0.6575778126716614,0.6210702657699585,1.831780195236206,0.0018881603609770536,0.37036049365997314,0.5398455858230591,0.6045349836349487,,,,,,,
7,32383,,,,,,,,,,,,,,,,,0.5,0.28483518958091736,0.9505788683891296,0.00160963402595371,0.6347230076789856,2.9251441955566406,2.8273098468780518
7,32383,,,,,,,,,,0.6806138753890991,0.6326586008071899,1.7932896614074707,0.0018967812648043036,0.3606857359409332,0.5246183276176453,0.5880941152572632,,,,,,,
8,36431,,,,,,,,,,,,,,,,,0.5,0.2623179852962494,1.025631308555603,0.0015836921520531178,0.6458802819252014,2.9450244903564453,2.8496365547180176
8,36431,,,,,,,,,,0.7101655006408691,0.6470310688018799,1.7415637969970703,0.001888171536847949,0.3465886116027832,0.5140618681907654,0.575527548789978,,,,,,,
9,40479,,,,,,,,,,,,,,,,,0.5,0.3334850072860718,0.9766431450843811,0.0015828991308808327,0.5744853019714355,2.6852474212646484,2.600855588912964
9,40479,,,,,,,,,,0.7353631258010864,0.6548565626144409,1.720296025276184,0.0018965735798701644,0.34042465686798096,0.4930022358894348,0.5544516444206238,,,,,,,
10,44527,,,,,,,,,,,,,,,,,0.5,0.4326055347919464,0.6507643461227417,0.0016554909525439143,0.49596691131591797,2.520416021347046,2.427631139755249
10,44527,,,,,,,,,,0.7423418760299683,0.6621109843254089,1.7021887302398682,0.0019047107780352235,0.3363550305366516,0.48518088459968567,0.5460977554321289,,,,,,,
11,48575,,,,,,,,,,,,,,,,,0.5008156895637512,0.2698187530040741,1.0811059474945068,0.001682481961324811,0.6658266186714172,2.9732019901275635,2.8796567916870117
11,48575,,,,,,,,,,0.7496911883354187,0.6673485040664673,1.6804325580596924,0.0019165744306519628,0.3286017179489136,0.4791407883167267,0.5392826199531555,,,,,,,
12,52623,,,,,,,,,,,,,,,,,0.49918434023857117,0.3292049169540405,0.9999502301216125,0.001676685642451048,0.6005285978317261,2.7343666553497314,2.6492576599121094
12,52623,,,,,,,,,,0.7469120621681213,0.6649989485740662,1.6997785568237305,0.001927460776641965,0.33419403433799744,0.4779070019721985,0.5390832424163818,,,,,,,
13,56671,,,,,,,,,,,,,,,,,0.490212082862854,0.3072301745414734,1.2050424814224243,0.0016564764082431793,0.6194770336151123,2.7266221046447754,2.6528258323669434
13,56671,,,,,,,,,,0.7450284361839294,0.6677404642105103,1.7164875268936157,0.0019426344661042094,0.3308676779270172,0.47233694791793823,0.5345996022224426,,,,,,,
14,60719,,,,,,,,,,,,,,,,,0.49836868047714233,0.4148346781730652,0.8160789608955383,0.0016971663571894169,0.5226119160652161,2.4619855880737305,2.3814520835876465
14,60719,,,,,,,,,,0.7492897510528564,0.6722230315208435,1.6938925981521606,0.0019394189585000277,0.3283939063549042,0.46742990612983704,0.5288484692573547,,,,,,,
15,64767,,,,,,,,,,,,,,,,,0.4853180944919586,0.2931785583496094,1.3358665704727173,0.001666543772444129,0.639611005783081,2.7835307121276855,2.714202880859375
15,64767,,,,,,,,,,0.7458930611610413,0.6685754060745239,1.711463212966919,0.0019025530200451612,0.3314734399318695,0.4666220545768738,0.5288947224617004,,,,,,,
16,68815,,,,,,,,,,,,,,,,,0.48939642310142517,0.26063570380210876,1.4271043539047241,0.001730839954689145,0.6920024752616882,2.9342904090881348,2.86273193359375
16,68815,,,,,,,,,,0.7392848134040833,0.6694108843803406,1.7123582363128662,0.001942094531841576,0.3323203921318054,0.4671732485294342,0.5294862389564514,,,,,,,
17,72863,,,,,,,,,,,,,,,,,0.5032626390457153,0.29618582129478455,1.2566567659378052,0.001782445702701807,0.6645544171333313,2.9268481731414795,2.845465898513794
17,72863,,,,,,,,,,0.7257596254348755,0.6632615327835083,1.7490129470825195,0.001961292466148734,0.33831867575645447,0.480206698179245,0.5437031984329224,,,,,,,
18,76911,,,,,,,,,,,,,,,,,0.4926590621471405,0.36413854360580444,1.056335210800171,0.001651704078540206,0.5619297623634338,2.6276960372924805,2.551790475845337
18,76911,,,,,,,,,,0.6883337497711182,0.6412848234176636,1.8036636114120483,0.001962964655831456,0.35739871859550476,0.5274537801742554,0.5913175940513611,,,,,,,
19,80959,,,,,,,,,,,,,,,,,0.49592170119285583,0.3993774950504303,0.9263636469841003,0.0017390752909705043,0.5369290113449097,2.5099284648895264,2.432966470718384
19,80959,,,,,,,,,,0.700067937374115,0.6459870338439941,1.7767584323883057,0.0019509033299982548,0.354282021522522,0.5096362233161926,0.5730397701263428,,,,,,,
20,85007,,,,,,,,,,,,,,,,,0.49592170119285583,0.4065278470516205,0.7808513045310974,0.0016820485470816493,0.5160831212997437,2.4525158405303955,2.3712499141693115
20,85007,,,,,,,,,,0.704576313495636,0.6464253067970276,1.7813029289245605,0.0019480074988678098,0.35392141342163086,0.5036020874977112,0.5675444602966309,,,,,,,
21,89055,,,,,,,,,,,,,,,,,0.49673736095428467,0.3195820450782776,1.2541255950927734,0.0017456581117585301,0.634680986404419,2.8636622428894043,2.785074472427368
21,89055,,,,,,,,,,0.7058423757553101,0.6469971537590027,1.765810489654541,0.0019155665067955852,0.3538168966770172,0.4936143159866333,0.5572731494903564,,,,,,,
22,93103,,,,,,,,,,,,,,,,,0.5,0.2945933938026428,1.4044740200042725,0.0017857201164588332,0.6643385291099548,2.834749698638916,2.766171932220459
22,93103,,,,,,,,,,0.7177309989929199,0.6485199332237244,1.7545357942581177,0.0019289141055196524,0.35179001092910767,0.48195749521255493,0.5456271171569824,,,,,,,
23,97151,,,,,,,,,,,,,,,,,0.49592170119285583,0.32727545499801636,1.209748387336731,0.0018060686998069286,0.6362900137901306,2.7728497982025146,2.6973330974578857
23,97151,,,,,,,,,,0.7232275009155273,0.6508973240852356,1.7446351051330566,0.0019126256229355931,0.3475220501422882,0.47736096382141113,0.5407679677009583,,,,,,,
24,101199,,,,,,,,,,,,,,,,,0.4926590621471405,0.26267704367637634,1.5844523906707764,0.0017310775583609939,0.6883507966995239,2.991070508956909,2.9245026111602783
24,101199,,,,,,,,,,0.729372501373291,0.654146134853363,1.7274078130722046,0.001958547392860055,0.34920093417167664,0.4663839340209961,0.5294967293739319,,,,,,,
25,105247,,,,,,,,,,,,,,,,,0.495106041431427,0.3458704650402069,1.1744226217269897,0.0018562562763690948,0.6320397257804871,2.709534168243408,2.635382890701294
25,105247,,,,,,,,,,0.7335721254348755,0.6591258645057678,1.7249811887741089,0.0019427939550951123,0.3447507321834564,0.461662232875824,0.5248584151268005,,,,,,,
26,109295,,,,,,,,,,,,,,,,,0.49184340238571167,0.4121084213256836,0.9485964775085449,0.00171943218447268,0.5384986400604248,2.4324395656585693,2.361539840698242
26,109295,,,,,,,,,,0.7368453741073608,0.6576010584831238,1.7240527868270874,0.00196055811829865,0.3458051085472107,0.4560687243938446,0.5195438265800476,,,,,,,
27,113343,,,,,,,,,,,,,,,,,0.490212082862854,0.3536859452724457,1.2575331926345825,0.0018010071944445372,0.6271854043006897,2.5623466968536377,2.501497507095337
27,113343,,,,,,,,,,0.7420331239700317,0.6569818258285522,1.7279481887817383,0.0019418952288106084,0.346233993768692,0.45088183879852295,0.5147789120674133,,,,,,,
28,117391,,,,,,,,,,,,,,,,,0.4926590621471405,0.42396456003189087,0.9260138273239136,0.0017922462429851294,0.5415727496147156,2.348961114883423,2.280897855758667
28,117391,,,,,,,,,,0.7471281886100769,0.6603700518608093,1.722796082496643,0.0019437222508713603,0.3446623384952545,0.44531816244125366,0.5092374086380005,,,,,,,
29,121439,,,,,,,,,,,,,,,,,0.48858076333999634,0.40219807624816895,1.1129229068756104,0.0017624649917706847,0.560500979423523,2.327010154724121,2.270780324935913
29,121439,,,,,,,,,,0.7540451884269714,0.6624612808227539,1.6944046020507812,0.0019690264016389847,0.343243807554245,0.4363483488559723,0.49930936098098755,,,,,,,
30,125487,,,,,,,,,,,,,,,,,0.49429038166999817,0.3754386305809021,1.089825987815857,0.0018030332867056131,0.5791893005371094,2.53105092048645,2.46280574798584
30,125487,,,,,,,,,,0.7589241862297058,0.6671378016471863,1.7014001607894897,0.0019732073415070772,0.3392244577407837,0.43020743131637573,0.4938427209854126,,,,,,,
31,129535,,,,,,,,,,,,,,,,,0.490212082862854,0.4191644489765167,0.9572862386703491,0.0018078336725011468,0.5587618350982666,2.3047821521759033,2.2404584884643555
31,129535,,,,,,,,,,0.7584609389305115,0.6667295098304749,1.6968023777008057,0.0019443382043391466,0.3372141718864441,0.42976880073547363,0.4931493103504181,,,,,,,
32,133583,,,,,,,,,,,,,,,,,0.49184340238571167,0.41449442505836487,0.9812277555465698,0.0017987566534429789,0.5613282918930054,2.2669215202331543,2.207005739212036
32,133583,,,,,,,,,,0.7609930634498596,0.6657078862190247,1.6977499723434448,0.0019863920751959085,0.341640442609787,0.4278467893600464,0.49138447642326355,,,,,,,
33,137631,,,,,,,,,,,,,,,,,0.49673736095428467,0.3502344787120819,1.233190894126892,0.0018302479293197393,0.6287490129470825,2.650794506072998,2.5832104682922363
33,137631,,,,,,,,,,0.7642354369163513,0.6668404340744019,1.7085102796554565,0.0020012520253658295,0.33859971165657043,0.4252098798751831,0.4894390404224396,,,,,,,
34,141679,,,,,,,,,,,,,,,,,0.49347472190856934,0.3626084625720978,1.0436325073242188,0.0018429870251566172,0.6191570162773132,2.5161633491516113,2.4455065727233887
34,141679,,,,,,,,,,0.7649456262588501,0.6636373996734619,1.7111179828643799,0.0019469332182779908,0.34093475341796875,0.4233689308166504,0.48779308795928955,,,,,,,
35,145727,,,,,,,,,,,,,,,,,0.48939642310142517,0.40793463587760925,0.9651637673377991,0.0018392832716926932,0.5680868029594421,2.4030280113220215,2.335455894470215
35,145727,,,,,,,,,,0.7726655006408691,0.6697404384613037,1.6821032762527466,0.0019534078892320395,0.33509767055511475,0.4165007770061493,0.4798237681388855,,,,,,,
36,149775,,,,,,,,,,,,,,,,,0.4853180944919586,0.42578715085983276,1.0826600790023804,0.0018411383498460054,0.5550811290740967,2.3129866123199463,2.2559778690338135
36,149775,,,,,,,,,,0.7713376879692078,0.6684372425079346,1.6888452768325806,0.001977994805201888,0.3382125794887543,0.41504791378974915,0.47878098487854004,,,,,,,
37,153823,,,,,,,,,,,,,,,,,0.49102774262428284,0.4051437973976135,0.9951015710830688,0.0018176618032157421,0.5682966113090515,2.4418537616729736,2.3726563453674316
37,153823,,,,,,,,,,0.7753211259841919,0.6720866560935974,1.6786184310913086,0.001960917841643095,0.33501577377319336,0.4134186804294586,0.4767352342605591,,,,,,,
38,157871,,,,,,,,,,,,,,,,,0.49184340238571167,0.4612150192260742,0.8226318955421448,0.0017344142543151975,0.4902602732181549,2.189326763153076,2.1244325637817383
38,157871,,,,,,,,,,0.7766489386558533,0.6711412668228149,1.7002894878387451,0.0019858055748045444,0.33726733922958374,0.4078201949596405,0.4724782705307007,,,,,,,
39,161919,,,,,,,,,,,,,,,,,0.4828711152076721,0.3633134365081787,1.1299302577972412,0.0018124066991731524,0.6019017696380615,2.5930087566375732,2.524153232574463
39,161919,,,,,,,,,,0.7788723111152649,0.6700426340103149,1.6889023780822754,0.00197025784291327,0.336250364780426,0.4059717357158661,0.47017690539360046,,,,,,,
40,165967,,,,,,,,,,,,,,,,,0.4820554554462433,0.42143458127975464,0.9406554102897644,0.0017866401467472315,0.5398728847503662,2.292396306991577,2.229038953781128
40,165967,,,,,,,,,,0.7787796258926392,0.6700618863105774,1.6895593404769897,0.0019810195080935955,0.33590081334114075,0.40329787135124207,0.46764934062957764,,,,,,,
41,170015,,,,,,,,,,,,,,,,,0.4771614968776703,0.4242769777774811,1.0981796979904175,0.0018428476760163903,0.5572200417518616,2.2967300415039062,2.2418224811553955
41,170015,,,,,,,,,,0.7789649367332458,0.6745707392692566,1.6813174486160278,0.0019829138182103634,0.3345138728618622,0.4026942551136017,0.46668845415115356,,,,,,,
42,174063,,,,,,,,,,,,,,,,,0.4698205590248108,0.3831632733345032,1.2556453943252563,0.0018420710694044828,0.5926187634468079,2.4447367191314697,2.3923327922821045
42,174063,,,,,,,,,,0.7850173115730286,0.6735071539878845,1.6855794191360474,0.001983130816370249,0.3332008719444275,0.3947480618953705,0.459333598613739,,,,,,,
43,178111,,,,,,,,,,,,,,,,,0.4747145175933838,0.393880158662796,1.1101582050323486,0.0017922611441463232,0.5712250471115112,2.3607566356658936,2.3032662868499756
43,178111,,,,,,,,,,0.7859745621681213,0.6730080842971802,1.6849883794784546,0.001960849156603217,0.3320819139480591,0.39422374963760376,0.458784818649292,,,,,,,
44,182159,,,,,,,,,,,,,,,,,0.4771614968776703,0.410239577293396,1.088730812072754,0.001774241798557341,0.5543426275253296,2.3688583374023438,2.3099286556243896
44,182159,,,,,,,,,,0.787703812122345,0.6737956404685974,1.6861435174942017,0.0019726210739463568,0.3328437805175781,0.391952782869339,0.4566902220249176,,,,,,,
45,186207,,,,,,,,,,,,,,,,,0.4796084761619568,0.3963257074356079,1.1539853811264038,0.0018445657333359122,0.5834976434707642,2.449735403060913,2.3901240825653076
45,186207,,,,,,,,,,0.7926445007324219,0.6762991547584534,1.6734592914581299,0.0020009255968034267,0.33165451884269714,0.38980481028556824,0.45403802394866943,,,,,,,
46,190255,,,,,,,,,,,,,,,,,0.4828711152076721,0.43661415576934814,0.8707514405250549,0.0017563921865075827,0.5199760794639587,2.202558755874634,2.1405107975006104
46,190255,,,,,,,,,,0.7899580001831055,0.6734051704406738,1.680256962776184,0.001981468638405204,0.33342090249061584,0.38656604290008545,0.4512954354286194,,,,,,,
47,194303,,,,,,,,,,,,,,,,,0.47145187854766846,0.36655038595199585,1.3199518918991089,0.0017540098633617163,0.6004528403282166,2.5042645931243896,2.451307773590088
47,194303,,,,,,,,,,0.7948060631752014,0.6782107949256897,1.6756969690322876,0.00201007560826838,0.32995328307151794,0.38287535309791565,0.44756028056144714,,,,,,,
48,198351,,,,,,,,,,,,,,,,,0.4820554554462433,0.3384620249271393,1.2800668478012085,0.0017170433420687914,0.6077556610107422,2.6180920600891113,2.556981325149536
48,198351,,,,,,,,,,0.7957015633583069,0.6781600117683411,1.6909995079040527,0.0019809147343039513,0.3281209170818329,0.38297945261001587,0.44841840863227844,,,,,,,
49,202399,,,,,,,,,,,,,,,,,0.46655791997909546,0.3649361729621887,1.2932683229446411,0.0017887750873342156,0.6048377752304077,2.5535593032836914,2.4972050189971924
49,202399,,,,,,,,,,0.7949296236038208,0.67507004737854,1.677634835243225,0.001985269831493497,0.3332865834236145,0.38280582427978516,0.44761204719543457,,,,,,,
50,206447,,,,,,,,,,,,,,,,,0.48368677496910095,0.39986559748649597,1.2125065326690674,0.001708565978333354,0.5617644190788269,2.3589558601379395,2.3067922592163086
50,206447,,,,,,,,,,0.800024688243866,0.6779629588127136,1.6740050315856934,0.001987502910196781,0.32976022362709045,0.3751737177371979,0.4401599168777466,,,,,,,
51,210495,,,,,,,,,,,,,,,,,0.4575856328010559,0.3749624490737915,1.4886761903762817,0.001826116000302136,0.6103626489639282,2.585667371749878,2.538174629211426
51,210495,,,,,,,,,,0.79857337474823,0.6779744029045105,1.6722038984298706,0.001963943475857377,0.3275895118713379,0.3762025535106659,0.44103553891181946,,,,,,,
52,214543,,,,,,,,,,,,,,,,,0.4722675383090973,0.33345288038253784,1.481053113937378,0.0018256979528814554,0.6527654528617859,2.712181806564331,2.6577699184417725
52,214543,,,,,,,,,,0.7957324385643005,0.6792912483215332,1.6844695806503296,0.001975362654775381,0.3279591500759125,0.3803052008152008,0.44554001092910767,,,,,,,
53,218591,,,,,,,,,,,,,,,,,0.48123979568481445,0.4540308117866516,0.9162403345108032,0.0017515599029138684,0.5098745822906494,2.115766763687134,2.061448574066162
53,218591,,,,,,,,,,0.8022171258926392,0.6798307299613953,1.6829079389572144,0.001972049241885543,0.3290922939777374,0.3730638325214386,0.43860408663749695,,,,,,,
54,222639,,,,,,,,,,,,,,,,,0.4649266004562378,0.3686259984970093,1.3740637302398682,0.001843366539105773,0.6249986886978149,2.5029163360595703,2.453770160675049
54,222639,,,,,,,,,,0.8075284361839294,0.6822446584701538,1.6729978322982788,0.0019963132217526436,0.3263319730758667,0.3686368465423584,0.4339170753955841,,,,,,,
55,226687,,,,,,,,,,,,,,,,,0.4722675383090973,0.4081053137779236,1.237318754196167,0.0018067777855321765,0.5763053894042969,2.3804128170013428,2.3297839164733887
55,226687,,,,,,,,,,0.8060770630836487,0.6840848922729492,1.6616617441177368,0.0019996457267552614,0.3265553116798401,0.36872270703315735,0.4333934485912323,,,,,,,
56,230735,,,,,,,,,,,,,,,,,0.4771614968776703,0.48040178418159485,0.9219003915786743,0.0017582789296284318,0.49821457266807556,2.0213916301727295,1.9724994897842407
56,230735,,,,,,,,,,0.8045331239700317,0.6807523369789124,1.6621432304382324,0.0019488927209749818,0.32638588547706604,0.3708818852901459,0.43548253178596497,,,,,,,
57,234783,,,,,,,,,,,,,,,,,0.4730831980705261,0.40482181310653687,1.1798566579818726,0.0018069151556119323,0.5774325132369995,2.3477535247802734,2.2960047721862793
57,234783,,,,,,,,,,0.807651937007904,0.6831053495407104,1.666152000427246,0.0019980978686362505,0.3246908187866211,0.3661269247531891,0.4311539828777313,,,,,,,
58,238831,,,,,,,,,,,,,,,,,0.4845024347305298,0.41731300950050354,1.0767796039581299,0.0018636944005265832,0.5763972401618958,2.2982473373413086,2.2430620193481445
58,238831,,,,,,,,,,0.8029582500457764,0.6803073287010193,1.669642448425293,0.0019997432827949524,0.32678577303886414,0.3704492449760437,0.4354449212551117,,,,,,,
59,242879,,,,,,,,,,,,,,,,,0.4804241359233856,0.3611080050468445,1.4379268884658813,0.0017648797947913408,0.6171525120735168,2.5379557609558105,2.4914133548736572
59,242879,,,,,,,,,,0.81080162525177,0.6837490797042847,1.6682261228561401,0.002026287140324712,0.3260352313518524,0.3601495623588562,0.425599604845047,,,,,,,
60,242880,0.4748344421386719,0.4626334607601166,0.4820675253868103,0.5477148294448853,0.8270391225814819,0.0016145119443535805,0.45179611444473267,1.9002528190612793,1.852857232093811,,,,,,,,,,,,,,
