epoch,step,test_accuracy,test_accuracy_hetero,test_accuracy_homo,test_contact_accuracy,test_contact_loss,test_contact_metrics_time_s,test_contact_precision,test_contact_recall,test_interaction_loss,test_loss,train_accuracy,train_contact_accuracy,train_contact_loss,train_contact_metrics_time_s,train_contact_precision,train_contact_recall,train_interaction_loss,train_loss,val_accuracy,val_contact_accuracy,val_contact_loss,val_contact_metrics_time_s,val_contact_precision,val_contact_recall,val_interaction_loss,val_loss
0,4047,,,,,,,,,,,,,,,,,,,0.5,0.009508286602795124,8.166797637939453,0.0010067025432363153,0.0018137786537408829,0.9854462146759033,4.685060024261475,6.425961017608643
10,40480,0.5,0.5,0.5,0.031412914395332336,0.5113141536712646,0.0011050922330468893,0.001497125020250678,0.9602009057998657,4.678245544433594,2.5948057174682617,,,,,,,,,,,,,,,,
